Eetu,1,0,"Finnish"
Eeva,0,1,"Finnish"
Eevi,0,1,"Finnish"
Efa,0,1,"Welsh"
Efe,1,0,"Turkish"
Efe,1,1,"Urhobo,Western African"
Efemena,1,1,"Urhobo,Western African"
Effie,0,1,"English (Archaic),Scottish"
Efigénia,0,1,"Portuguese"
Efigênia,0,1,"Portuguese (Brazilian)"
Efimia,0,1,"Greek"
Efisio,1,0,"Italian"
Efraim,1,0,"Biblical,Hebrew"
Efrat,0,1,"Biblical Hebrew,Hebrew"
Efraín,1,0,"Spanish"
Efrosyni,0,1,"Greek"
Efstathios,1,0,"Greek"
Efthalia,0,1,"Greek"
Efthymia,0,1,"Greek"
Eftychia,0,1,"Greek"
Efua,0,1,"Akan,Western African"
Egbert,1,0,"Dutch,English"
Egemen,1,0,"Turkish"
Egidio,1,0,"Italian"
Egil,1,0,"Danish,Norwegian,Swedish"
Egilhard,1,0,"Ancient Germanic"
Egill,1,0,"Ancient Scandinavian,Icelandic"
Egino,1,0,"Ancient Germanic"
Eglantine,0,1,"English (Rare)"
Eglė,0,1,"Lithuanian"
Egnatius,1,0,"Ancient Roman"
Egon,1,0,"German"
Eguzki,1,0,"Basque"
Eguzkiñe,0,1,"Basque"
Egídio,1,0,"Portuguese"
Eha,0,1,"Estonian"
Ehmet,1,0,"Uyghur"
Ehsan,1,1,"Persian"
Ehud,1,0,"Biblical,Biblical Hebrew,Hebrew"
Eibhlín,0,1,"Irish"
Eideard,1,0,"Scottish"
Eidel,0,1,"Yiddish"
Eider,0,1,"Basque"
Eifion,1,0,"Welsh"
Eigyr,0,1,"Welsh Mythology"
Eija,0,1,"Finnish"
Eike,1,0,"German"
Eileen,0,1,"English,Irish"
Eileifr,1,0,"Ancient Scandinavian"
Eileithyia,0,1,"Greek Mythology"
Eilert,1,0,"Danish,Frisian,Norwegian,Swedish"
Eilidh,0,1,"Scottish"
Eilionoir,0,1,"Scottish"
Eilish,0,1,"Irish"
Eiluned,0,1,"Welsh"
Eilwen,0,1,"Welsh"
Eilís,0,1,"Irish"
Eimear,0,1,"Irish"
Eimhir,0,1,"Scottish"
Einar,1,0,"Danish,Icelandic,Norwegian,Swedish"
Einarr,1,0,"Ancient Scandinavian"
Eindride,1,0,"Norwegian"
Eindriði,1,0,"Ancient Scandinavian"
Eini,0,1,"Finnish"
Einion,1,0,"Welsh"
Eino,1,0,"Finnish"
Einrí,1,0,"Irish"
Eir,0,1,"Icelandic,Norse Mythology,Norwegian"
Eira,0,1,"Norwegian,Swedish,Welsh"
Eiran,1,0,"Biblical Hebrew,Hebrew"
Eireann,0,1,"English (Rare),Irish (Rare)"
Eireen,0,1,"Irish"
Eirenaios,1,0,"Ancient Greek"
Eirene,0,1,"Ancient Greek,Greek Mythology"
Eirian,1,1,"Welsh"
Eirik,1,0,"Norwegian"
Eirlys,0,1,"Welsh"
Eirwen,0,1,"Welsh"
Eiríkr,1,0,"Ancient Scandinavian"
Eiríkur,1,0,"Icelandic"
Eitan,1,0,"Biblical Hebrew,Hebrew"
Eithne,0,1,"Irish,Scottish"
Eivind,1,0,"Norwegian"
Eižens,1,0,"Latvian"
Ejiro,1,1,"Urhobo,Western African"
Ejiroghene,1,1,"Urhobo,Western African"
Ejvind,1,0,"Danish"
Eka,0,1,"Georgian"
Eka,1,1,"Indonesian"
Ekain,1,0,"Basque"
Ekaitz,1,0,"Basque"
Ekaterina,0,1,"Bulgarian,Macedonian,Russian"
Ekaterine,0,1,"Georgian"
Ekber,1,0,"Turkish"
Ekene,1,1,"Igbo,Western African"
Ekenedilichukwu,1,1,"Igbo,Western African"
Ekewaka,1,0,"Hawaiian"
Eki̇n,0,1,"Turkish"
Ekkebert,1,0,"Ancient Germanic"
Ekkehard,1,0,"Ancient Germanic,German"
Ekkehardt,1,0,"German (Rare)"
Eko,1,1,"Indonesian,Javanese"
Ekrem,1,0,"Turkish"
Ekua,0,1,"Akan,Western African"
Ekundayo,1,1,"Western African,Yoruba"
Ekwueme,1,0,"Igbo,Western African"
El,1,0,"Near Eastern Mythology"
Ela,0,1,"Polish,Turkish"
Eladio,1,0,"Spanish"
Elah,1,1,"Biblical,Biblical Hebrew,Hebrew"
Elaheh,0,1,"Persian"
Elain,0,1,"Welsh"
Elaina,0,1,"English"
Elaine,0,1,"Arthurian Romance,English"
Elam,1,0,"Biblical"
Elanor,0,1,"Literature"
Elazar,1,0,"Hebrew"
Elba,0,1,"Spanish"
Elbert,1,0,"Dutch"
Elchin,1,0,"Azerbaijani"
Elda,0,1,"Italian"
Eldad,1,0,"Biblical"
Eldar,1,0,"Azerbaijani"
Elder,1,0,"Portuguese"
Eldon,1,0,"English"
Eldred,1,0,"English"
Elea,0,1,"English"
Eleanor,0,1,"English"
Eleanora,0,1,"English"
Eleanore,0,1,"English"
Eleazar,1,0,"Biblical,Biblical Greek,Biblical Latin"
Electra,0,1,"Greek Mythology (Latinized)"
Eleftheria,0,1,"Greek"
Eleftherios,1,0,"Greek"
Elek,1,0,"Hungarian"
Elektra,0,1,"Greek Mythology"
Elen,0,1,"Welsh"
Elena,0,1,"Bulgarian,German,Italian,Lithuanian,Macedonian,Medieval Slavic,Romanian,Russian,Slovak,Spanish"
Elene,0,1,"Georgian,Sardinian"
Eleni,0,1,"Greek"
Elenora,0,1,"English"
Eleonoora,0,1,"Finnish (Rare)"
Eleonor,0,1,"Swedish"
Eleonora,0,1,"Bulgarian,Danish,Dutch,German,Italian,Norwegian,Polish,Swedish"
Eleonore,0,1,"German"
Eleonóra,0,1,"Hungarian"
Eleri,0,1,"Welsh"
Elettra,0,1,"Italian"
Eleuterio,1,0,"Italian,Portuguese,Spanish"
Eleutherios,1,0,"Late Greek"
Eleutherius,1,0,"Late Greek (Latinized)"
Elfa,0,1,"Icelandic"
Elfleda,0,1,"English (Archaic)"
Elfreda,0,1,"English"
Elfrida,0,1,"English (Rare)"
Elfrieda,0,1,"English"
Elfriede,0,1,"German"
Elham,0,1,"Persian"
Eli,0,1,"Danish,Norwegian,Spanish"
Eli,1,0,"Biblical,Biblical Greek,Biblical Hebrew,English,Hebrew"
Elia,1,0,"Dutch,Italian"
Eliakim,1,0,"Biblical"
Elian,1,1,"Dutch"
Eliana,0,1,"Hebrew,Italian,Portuguese,Spanish"
Elias,1,0,"Biblical Greek,Biblical Latin,Danish,English,Finnish,German,Greek,Norwegian,Portuguese,Swedish"
Eliasz,1,0,"Polish"
Elicia,0,1,"English (Rare)"
Elidi,0,1,"Various"
Eliezer,1,0,"Biblical,Biblical Greek,Biblical Latin,Hebrew"
Eligia,0,1,"Late Roman,Polish (Rare),Spanish"
Eligio,1,0,"Italian,Spanish"
Eligius,1,0,"Late Roman"
Eligiusz,1,0,"Polish"
Elihu,1,0,"Biblical,Biblical Hebrew,English (Archaic)"
Eliina,0,1,"Finnish"
Eliisa,0,1,"Finnish"
Eliisabet,0,1,"Estonian"
Elijah,1,0,"Biblical,English,Hebrew"
Elikapeka,0,1,"Hawaiian"
Elin,0,1,"Danish,Norwegian,Swedish,Welsh"
Elina,0,1,"Finnish,Swedish"
Elinor,0,1,"English"
Elio,1,0,"Italian"
Elioenai,1,0,"Biblical"
Elior,1,0,"Hebrew"
Eliora,0,1,"Hebrew"
Eliot,1,0,"English"
Eliott,1,0,"English (Rare)"
Eliou,1,0,"Biblical Greek"
Eliphalet,1,0,"Biblical"
Eliphelet,1,0,"Biblical"
Elis,1,0,"Medieval English,Swedish"
Elisa,0,1,"English,Finnish,German,Italian,Portuguese,Spanish"
Elisabed,0,1,"Georgian"
Elisabet,0,1,"Biblical Greek,Danish,Finnish,Norwegian,Spanish,Swedish"
Elisabeta,0,1,"Romanian"
Elisabete,0,1,"Portuguese"
Elisabeth,0,1,"Biblical,Biblical Latin,Danish,Dutch,English,German,Norwegian,Swedish"
Elisabeti,0,1,"Old Church Slavic"
Elisabetta,0,1,"Italian"
Elisaie,1,0,"Biblical Greek"
Elisavet,0,1,"Greek"
Elisaveta,0,1,"Bulgarian,Macedonian"
Elise,0,1,"Danish,Dutch,English,German,Norwegian,Swedish"
Elisedd,1,0,"Ancient Celtic"
Eliseo,1,0,"Italian,Spanish"
Eliseus,1,0,"Biblical Latin"
Elisha,1,0,"Biblical,Biblical Hebrew"
Elisheba,0,1,"Biblical,Biblical Hebrew"
Elisheva,0,1,"Hebrew"
Elisie,1,0,"Macedonian"
Eliso,0,1,"Georgian"
Elissa,0,1,"English,Roman Mythology"
Elita,0,1,"Latvian"
Eliud,1,0,"Biblical"
Elixabete,0,1,"Basque"
Eliyahu,1,0,"Hebrew"
Eliyyahu,1,0,"Biblical Hebrew,Hebrew"
Eliza,0,1,"English,Polish,Portuguese (Brazilian)"
Elizabeta,0,1,"Croatian,Slovene"
Elizabeth,0,1,"Biblical,English"
Elizaveta,0,1,"Russian"
Elián,1,0,"Various"
Eliška,0,1,"Czech,Slovak"
Eli̇f,0,1,"Turkish"
Eljas,1,0,"Finnish"
Elkan,1,0,"Hebrew"
Elkanah,1,0,"Biblical,Biblical Hebrew"
Elke,0,1,"Dutch,Frisian,German,Hebrew"
Ella,0,1,"Danish,English,Finnish,Norwegian,Swedish"
Ellanher,1,0,"Ancient Germanic"
Ellar,1,0,"Scottish"
Elle,0,1,"English (Modern)"
Ellen,0,1,"Dutch,English"
Ellery,1,0,"English"
Elli,0,1,"Finnish,German"
Ellie,0,1,"English"
Ellil,1,0,"Near Eastern Mythology"
Ellinor,0,1,"Danish,Norwegian,Swedish"
Elliot,1,0,"English"
Elliott,1,0,"English"
Ellis,1,0,"English,Welsh"
Elly,0,1,"Dutch,English"
Elma,0,1,"Dutch,German"
Elmar,1,0,"German"
Elmas,0,1,"Turkish"
Elmer,1,0,"English"
Elmira,0,1,"Literature"
Elmo,1,0,"English,German,Italian"
Elnathan,1,0,"Biblical"
Elnora,0,1,"English"
Elnur,1,0,"Azerbaijani"
Elodia,0,1,"Spanish"
Elof,1,0,"Swedish"
Eloi,1,0,"Catalan"
Eloisa,0,1,"Italian"
Eloise,0,1,"English"
Elon,1,0,"Biblical"
Elouan,1,0,"Breton,French"
Elouise,0,1,"English"
Elov,1,0,"Swedish"
Elowen,0,1,"Cornish"
Eloy,1,0,"Spanish"
Eloísa,0,1,"Spanish"
Elpida,0,1,"Greek"
Elpidio,1,0,"Italian,Portuguese,Spanish"
Elpidios,1,0,"Late Greek"
Elpidius,1,0,"Late Greek (Latinized)"
Elpis,0,1,"Ancient Greek,Greek Mythology"
Elric,1,0,"Medieval English"
Elrond,1,0,"Literature"
Elroy,1,0,"English"
Els,0,1,"Dutch"
Elsa,0,1,"English,Finnish,German,Icelandic,Italian,Swedish"
Elsabeth,0,1,"English (Rare)"
Elsdon,1,0,"English (Rare)"
Else,0,1,"Danish,Dutch,German,Norwegian"
Elsie,0,1,"English"
Elsje,0,1,"Dutch"
Elspet,0,1,"Scottish"
Elspeth,0,1,"Scottish"
Elton,1,0,"English"
Eluf,1,0,"Danish"
Eluned,0,1,"Welsh"
Elva,0,1,"Danish,Icelandic,Irish"
Elvan,1,1,"Turkish"
Elvar,1,0,"Icelandic"
Elvin,1,0,"English"
Elvina,0,1,"English"
Elvira,0,1,"Dutch,German,Italian,Portuguese,Russian,Spanish"
Elvire,0,1,"French"
Elvis,1,0,"English"
Elwin,1,0,"English"
Elwira,0,1,"Polish"
Elwood,1,0,"English"
Elwyn,1,0,"English"
Ely,1,0,"English"
Elyse,0,1,"English"
Elysia,0,1,"Various"
Elyzabeth,0,1,"English (Rare)"
Elzė,0,1,"Lithuanian"
Elçin,1,0,"Azerbaijani"
Eléonore,0,1,"French"
Elías,1,0,"Icelandic,Spanish"
Elísabet,0,1,"Icelandic"
Elīna,0,1,"Latvian"
Elżbieta,0,1,"Polish"
Elžbieta,0,1,"Lithuanian"
Em,0,1,"English"
Ema,0,1,"Croatian,Czech,Portuguese,Slovak,Slovene,Spanish"
Emalee,0,1,"English (Rare)"
Emanuel,1,0,"Croatian,Czech,Danish,German,Norwegian,Portuguese,Romanian,Slovak,Swedish"
Emanuela,0,1,"Italian,Romanian"
Emanuele,1,0,"Italian"
Embla,0,1,"Danish,Icelandic,Norse Mythology,Norwegian,Swedish"
Emeka,1,0,"Igbo,Western African"
Emel,0,1,"Turkish"
Emelia,0,1,"English"
Emelie,0,1,"Swedish"
Emelina,0,1,"Spanish"
Emelrich,1,0,"Ancient Germanic"
Emely,0,1,"English (Modern)"
Emem,1,1,"Ibibio,Western African"
Emer,0,1,"Irish,Irish Mythology"
Emerald,0,1,"English (Modern)"
Emerens,1,0,"Dutch"
Emerentius,1,0,"Late Roman"
Emerson,1,1,"English"
Emery,1,1,"English"
Emese,0,1,"Hungarian"
Emi,0,1,"Japanese"
Emidio,1,0,"Italian"
Emigdia,0,1,"Spanish"
Emigdio,1,0,"Spanish"
Emil,1,0,"Bulgarian,Croatian,Czech,Danish,English,German,Hungarian,Icelandic,Macedonian,Norwegian,Polish,Romanian,Serbian,Slovene,Swedish"
Emilee,0,1,"English (Modern)"
Emilia,0,1,"Danish,English,Finnish,Italian,Norwegian,Polish,Romanian,Spanish,Swedish"
Emilian,1,0,"Romanian"
Emiliana,0,1,"Italian,Portuguese,Spanish"
Emiliano,1,0,"Italian,Spanish"
Emilie,0,1,"Danish,German,Norwegian,Swedish"
Emilija,0,1,"Croatian,Lithuanian,Macedonian,Serbian,Slovene"
Emilio,1,0,"Italian,Portuguese,Spanish"
Emilis,1,0,"Lithuanian"
Emiliya,0,1,"Bulgarian"
Emily,0,1,"English"
Emilía,0,1,"Icelandic"
Emina,0,1,"Bosnian"
Emir,1,0,"Bosnian"
Emira,0,1,"Bosnian"
Emi̇n,1,0,"Turkish"
Emi̇ne,0,1,"Turkish"
Emi̇r,1,0,"Turkish"
Emi̇rhan,1,0,"Turkish"
Emlyn,1,0,"Welsh"
Emma,0,1,"Ancient Germanic,Danish,Dutch,English,Finnish,French,German,Icelandic,Italian,Norwegian,Spanish,Swedish"
Emmaline,0,1,"English"
Emmalyn,0,1,"English (Modern)"
Emmanouel,1,0,"Biblical Greek"
Emmanouil,1,0,"Greek"
Emmanuel,1,0,"Biblical,English,French"
Emmanuelle,0,1,"French"
Emmanuhel,1,0,"Biblical Latin"
Emmeline,0,1,"English (Archaic)"
Emmerich,1,0,"Ancient Germanic,German"
Emmerson,1,0,"English (Rare)"
Emmet,1,0,"English"
Emmett,1,0,"English"
Emmi,0,1,"Finnish"
Emmie,0,1,"English"
Emmy,0,1,"Dutch,English"
Emory,1,0,"English"
Emperatriz,0,1,"Spanish"
Emre,1,0,"Turkish"
Emrys,1,0,"Welsh"
Emygdius,1,0,"Late Roman"
Emyr,1,0,"Welsh"
Emánuel,1,0,"Hungarian (Rare)"
Emília,0,1,"Hungarian,Portuguese,Slovak"
Emílie,0,1,"Czech"
Emīlija,0,1,"Latvian"
Ena,0,1,"Croatian,Irish"
Encarna,0,1,"Spanish"
Encarnación,0,1,"Spanish"
Encarnita,0,1,"Spanish"
Enda,1,0,"Irish"
Ender,1,0,"Turkish"
Endika,1,0,"Basque"
Endre,1,0,"Hungarian,Norwegian"
Endymion,1,0,"Greek Mythology"
Endzela,0,1,"Georgian"
Eneida,0,1,"Portuguese (Brazilian),Spanish (Latin American)"
Enej,1,0,"Slovene"
Eneko,1,0,"Basque"
Enes,1,0,"Bosnian,Turkish"
Enfys,1,1,"Welsh"
Engel,1,0,"Ancient Germanic,German (Rare)"
Engelbert,1,0,"Ancient Germanic,German"
Engilram,1,0,"Ancient Germanic"
Engi̇n,1,0,"Turkish"
Enguerrand,1,0,"Medieval French"
Enid,0,1,"Arthurian Romance,Welsh,Welsh Mythology"
Enikő,0,1,"Hungarian"
Eniola,1,1,"Western African,Yoruba"
Enis,1,0,"Bosnian"
Enisa,0,1,"Bosnian"
Enitan,1,1,"Western African,Yoruba"
Eni̇s,1,0,"Turkish"
Eni̇se,0,1,"Turkish"
Enkhjargal,0,1,"Mongolian"
Enkhtuya,0,1,"Mongolian"
Enki,1,0,"Near Eastern Mythology"
Enlil,1,0,"Near Eastern Mythology"
Enni,0,1,"Finnish"
Ennio,1,0,"Italian"
Ennis,1,1,"Irish"
Ennius,1,0,"Ancient Roman"
Enobarbus,1,0,"Literature"
Enoch,1,0,"Biblical,Biblical Greek,Biblical Latin"
Enok,1,0,"Danish,Norwegian,Swedish"
Enola,0,1,"English"
Enos,1,0,"Biblical,Biblical Greek,Biblical Latin"
Enosh,1,0,"Biblical,Biblical Hebrew"
Enric,1,0,"Catalan"
Enrica,0,1,"Italian"
Enrico,1,0,"Italian"
Enrique,1,0,"Spanish"
Ensio,1,0,"Finnish"
Enu,1,1,"Akan,Western African"
Enver,1,0,"Bosnian,Turkish"
Enya,0,1,"Irish"
Enyinnaya,1,0,"Igbo,Western African"
Enyo,0,1,"Greek Mythology"
Enzo,1,0,"French,Italian"
Enéas,1,0,"Portuguese (Brazilian)"
Eoforhild,0,1,"Anglo-Saxon"
Eoforwine,1,0,"Anglo-Saxon"
Eoghan,1,0,"Irish,Irish Mythology,Scottish"
Eoin,1,0,"Irish,Scottish"
Eos,0,1,"Greek Mythology"
Epaphras,1,0,"Ancient Greek,Biblical,Biblical Greek,Biblical Latin"
Epaphroditos,1,0,"Ancient Greek"
Ephesius,1,0,"Late Roman"
Ephraim,1,0,"Biblical,Biblical Greek,Biblical Latin,Hebrew"
Ephrath,0,1,"Biblical,Biblical Greek,Biblical Latin"
Epifanio,1,0,"Italian,Spanish"
Epiktetos,1,0,"Ancient Greek"
Epimetheus,1,0,"Greek Mythology"
Epiphanes,1,0,"Ancient Greek"
Epiphanios,1,0,"Ancient Greek"
Epiphanius,1,0,"Ancient Greek (Latinized)"
Epiphany,0,1,"English (Rare)"
Epona,0,1,"Celtic Mythology"
Eponine,0,1,"Literature"
Eppie,0,1,"English (Archaic)"
Era,0,1,"Albanian"
Eran,1,0,"Biblical"
Erasmo,1,0,"Italian,Portuguese,Spanish"
Erasmos,1,0,"Ancient Greek"
Erasmus,1,0,"Late Greek (Latinized)"
Erastos,1,0,"Ancient Greek,Biblical Greek"
Erastus,1,0,"Biblical,Biblical Latin"
Erasyl,1,0,"Kazakh"
Erato,0,1,"Greek Mythology"
Erazem,1,0,"Slovene"
Ercan,1,0,"Turkish"
Ercanbald,1,0,"Ancient Germanic"
Ercilia,0,1,"Spanish"
Ercole,1,0,"Italian"
Ercwlff,1,0,"Welsh"
Erdem,1,0,"Turkish"
Erdenechimeg,0,1,"Mongolian"
Erdmann,1,0,"German"
Erdoğan,1,0,"Turkish"
Erebos,1,0,"Greek Mythology"
Erebus,1,0,"Greek Mythology (Latinized)"
Erekle,1,0,"Georgian"
Eren,1,0,"Turkish"
Ereshkigal,0,1,"Near Eastern Mythology"
Erez,1,0,"Hebrew"
Erfan,1,0,"Persian"
Erhan,1,0,"Turkish"
Erhard,1,0,"Ancient Germanic,German"
Eric,1,0,"English,German,Spanish,Swedish"
Erica,0,1,"English,Italian,Swedish"
Erich,1,0,"German"
Erick,1,0,"English"
Ericka,0,1,"English"
Erik,1,0,"Croatian,Czech,Danish,Dutch,English,Finnish,German,Hungarian,Norwegian,Slovak,Slovene,Swedish"
Erika,0,1,"Croatian,Czech,Danish,English,Finnish,German,Hungarian,Italian,Norwegian,Slovene,Swedish"
Erikas,1,0,"Lithuanian"
Erin,0,1,"English,Irish"
Eris,0,1,"Greek Mythology"
Erja,0,1,"Finnish"
Erkan,1,0,"Turkish"
Erkin,1,0,"Uyghur"
Erki̇n,1,0,"Turkish"
Erkki,1,0,"Finnish"
Erland,1,0,"Danish,Swedish"
Erlantz,1,0,"Basque"
Erle,0,1,"Norwegian"
Erle,1,0,"English"
Erlea,0,1,"Basque"
Erlend,1,0,"Danish,Norwegian"
Erlendr,1,0,"Ancient Scandinavian"
Erlendur,1,0,"Icelandic"
Erling,1,0,"Danish,Norwegian,Swedish"
Erlingr,1,0,"Ancient Scandinavian"
Erlingur,1,0,"Icelandic"
Erma,0,1,"English"
Ermanno,1,0,"Italian"
Ermelinda,0,1,"Italian"
Ermendrud,0,1,"Ancient Germanic"
Ermenegilda,0,1,"Italian (Rare)"
Ermenegildo,1,0,"Italian"
Ermenrich,1,0,"Ancient Germanic"
Ermentrud,0,1,"German (Archaic)"
Ermes,1,0,"Italian"
Ermete,1,0,"Italian"
Ermingard,0,1,"Ancient Germanic"
Erminhilt,0,1,"Ancient Germanic"
Erminia,0,1,"Italian"
Erminigild,1,0,"Ancient Germanic"
Erminio,1,0,"Italian"
Erminlinda,0,1,"Ancient Germanic"
Ermintrude,0,1,"English (Archaic)"
Ermis,1,0,"Greek"
Ermo,1,0,"Medieval Italian"
Ermolai,1,0,"Russian"
Ern,1,0,"English"
Erna,0,1,"Danish,Dutch,German,Icelandic,Norse Mythology,Norwegian,Swedish"
Ernest,1,0,"English,French,Polish,Slovene"
Ernesta,0,1,"Italian,Lithuanian"
Ernestas,1,0,"Lithuanian"
Ernestina,0,1,"Italian"
Ernestine,0,1,"English,French,German"
Ernesto,1,0,"Italian,Portuguese,Spanish"
Ernie,1,0,"English"
Erno,1,0,"Finnish"
Ernst,1,0,"Danish,Dutch,German,Norwegian,Swedish"
Ernust,1,0,"Ancient Germanic"
Ernő,1,0,"Hungarian"
Erol,1,0,"Turkish"
Eros,1,0,"Greek Mythology"
Erramun,1,0,"Basque"
Errol,1,0,"English"
Ersilia,0,1,"Italian"
Erskine,1,0,"English (Rare),Irish,Scottish"
Ervin,1,0,"Croatian,Hungarian"
Ervīns,1,0,"Latvian"
Erwan,1,0,"Breton"
Erwann,1,0,"Breton"
Erwin,1,0,"Ancient Germanic,Dutch,German"
Eryk,1,0,"Polish"
Erykah,0,1,"English (Modern)"
Eryn,0,1,"English (Modern)"
Erzsi,0,1,"Hungarian"
Erzsébet,0,1,"Hungarian"
Esa,1,0,"Finnish"
Esaias,1,0,"Biblical Greek,Biblical Latin"
Esau,1,0,"Biblical,Biblical Greek,Biblical Latin"
Esben,1,0,"Danish,Norwegian"
Esbjörn,1,0,"Swedish"
Esdras,1,0,"Biblical,Biblical Greek"
Ese,1,0,"Frisian"
Eseld,0,1,"Cornish"
Esen,1,1,"Turkish"
Eseoghene,1,1,"Urhobo,Western African"
Eser,1,1,"Turkish"
Esfir,0,1,"Russian"
Esha,0,1,"Hindi,Indian"
Eshe,0,1,"Eastern African,Swahili"
Esi,0,1,"Akan,Western African"
Esi̇n,0,1,"Turkish"
Eskandar,1,0,"Persian"
Eskarne,0,1,"Basque"
Esma,0,1,"Bosnian,Turkish"
Esmail,1,0,"Arabic,Persian"
Esmaralda,0,1,"English (Rare)"
Esme,1,1,"English"
Esmeralda,0,1,"English,Literature,Portuguese,Spanish"
Esmond,1,0,"English (Rare)"
Esmund,1,0,"English (Rare)"
Esmé,1,1,"Dutch,English"
Esmée,0,1,"Dutch,English"
Espen,1,0,"Danish,Norwegian"
Esperanta,0,1,"Esperanto"
Esperanza,0,1,"Spanish"
Espiridión,1,0,"Spanish"
Esra,0,1,"Turkish"
Essa,1,0,"Arabic"
Essence,0,1,"English (Modern)"
Essi,0,1,"Finnish"
Essie,0,1,"English"
Esta,0,1,"English"
Estavan,1,0,"Spanish"
Esteban,1,0,"Spanish"
Estebe,1,0,"Basque"
Estee,0,1,"Jewish"
Estefanía,0,1,"Spanish"
Estefânia,0,1,"Portuguese"
Estela,0,1,"Portuguese,Spanish"
Estella,0,1,"English"
Estelle,0,1,"English,French"
Ester,0,1,"Czech,Danish,Finnish,Icelandic,Italian,Norwegian,Portuguese,Spanish,Swedish"
Estera,0,1,"Lithuanian,Polish,Slovak"
Esteri,0,1,"Finnish"
Esteve,1,0,"Catalan"
Estevo,1,0,"Galician"
Estevão,1,0,"Portuguese"
Esther,0,1,"Biblical,Biblical Greek,Biblical Latin,Danish,Dutch,English,French,German,Jewish,Norwegian,Spanish,Swedish"
Esthiru,0,1,"Old Church Slavic"
Esti,0,1,"Basque"
Estienne,1,0,"Medieval French"
Estiñne,0,1,"Basque"
Estrella,0,1,"Spanish"
Estève,1,0,"Occitan"
Esyllt,0,1,"Welsh"
Eszter,0,1,"Hungarian"
Eszti,0,1,"Hungarian"
Etel,0,1,"Hungarian (Rare)"
Etele,1,0,"Hungarian (Rare)"
Etelka,0,1,"Hungarian"
Etelvina,0,1,"Spanish"
Eteri,0,1,"Georgian"
Ethan,1,0,"Biblical,Biblical Latin,English,French"
Ethel,0,1,"English"
Ethelbert,1,0,"English"
Etheldred,0,1,"Medieval English"
Etheldreda,0,1,"Medieval English"
Ethelinda,0,1,"English (Archaic)"
Ethelred,1,0,"English (Archaic)"
Ethelyn,0,1,"English"
Ethna,0,1,"Irish"
Ethne,0,1,"Irish"
Etna,0,1,"Irish"
Etsuko,0,1,"Japanese"
Etta,0,1,"English"
Ettie,0,1,"English"
Ettore,1,0,"Italian"
Etzel,1,0,"Germanic Mythology"
Eua,0,1,"Biblical Greek"
Euadne,0,1,"Greek Mythology"
Euan,1,0,"Scottish"
Euandros,1,0,"Greek Mythology"
Euanthe,0,1,"Ancient Greek,Greek Mythology"
Euaristos,1,0,"Ancient Greek"
Euclid,1,0,"Ancient Greek (Anglicized)"
Eudes,1,0,"Medieval French"
Eudocia,0,1,"Ancient Greek (Latinized)"
Eudokia,0,1,"Ancient Greek"
Eudora,0,1,"Greek Mythology"
Eudoxia,0,1,"Ancient Greek"
Eufemia,0,1,"Italian,Spanish"
Eufrozina,0,1,"Hungarian (Rare)"
Eufêmia,0,1,"Portuguese"
Eugen,1,0,"Croatian,Czech,German,Romanian,Slovak"
Eugene,1,0,"English"
Eugeneia,0,1,"Ancient Greek"
Eugenia,0,1,"Ancient Greek (Latinized),English,Italian,Polish,Romanian,Spanish"
Eugenijus,1,0,"Lithuanian"
Eugenio,1,0,"Italian,Spanish"
Eugenios,1,0,"Ancient Greek"
Eugenius,1,0,"Ancient Greek (Latinized)"
Eugeniusz,1,0,"Polish"
Eugène,1,0,"French"
Eugénie,0,1,"French"
Eugênia,0,1,"Portuguese"
Eugênio,1,0,"Portuguese"
Eukene,0,1,"Basque"
Eukleides,1,0,"Ancient Greek"
Eula,0,1,"English"
Eulalia,0,1,"Ancient Greek,English,Italian,Spanish"
Eulalie,0,1,"French"
Eulàlia,0,1,"Catalan"
Eulália,0,1,"Hungarian,Portuguese,Slovak"
Eumelia,0,1,"Ancient Greek"
Eun,1,1,"Korean"
Eun-jeong,0,1,"Korean"
Eun-ji,0,1,"Korean"
Eun-jung,1,1,"Korean"
Eun-yeong,0,1,"Korean"
Eun-young,0,1,"Korean"
Eunice,0,1,"Biblical,Biblical Latin,English"
Eunika,0,1,"Polish (Rare)"
Eunike,0,1,"Ancient Greek,Biblical Greek"
Eunomia,0,1,"Greek Mythology"
Euphemia,0,1,"Ancient Greek,English (Archaic)"
Euphemios,1,0,"Ancient Greek"
Euphranor,1,0,"Ancient Greek"
Euphrasia,0,1,"Ancient Greek"
Euphrasie,0,1,"French"
Euphrosyne,0,1,"Greek Mythology"
Eupraxia,0,1,"Ancient Greek"
Euria,0,1,"Basque"
Eurig,1,0,"Welsh"
Euripides,1,0,"Ancient Greek"
Europa,0,1,"Greek Mythology (Latinized)"
Europe,0,1,"Greek Mythology"
Eurwen,0,1,"Welsh"
Eurydice,0,1,"Greek Mythology (Latinized)"
Eurydike,0,1,"Greek Mythology"
Eusebio,1,0,"Italian,Spanish"
Eusebios,1,0,"Ancient Greek"
Eusebius,1,0,"Ancient Greek (Latinized)"
Eustace,1,0,"English"
Eustache,1,0,"French"
Eustachio,1,0,"Italian"
Eustachius,1,0,"Late Roman"
Eustachys,1,0,"Ancient Greek"
Eustacia,0,1,"English (Rare)"
Eustaquio,1,0,"Spanish"
Eustathios,1,0,"Ancient Greek"
